date,open,high,low,close,volume,tradecount
18/09/2018,6248.69,6390,6224.98,6336.45,205736329.4,169055
17/09/2018,6500.08,6533.84,6201,6248.69,228970700.8,196924
16/09/2018,6514.96,6524.62,6370,6505,178614079.2,145921
15/09/2018,6476.63,6565.45,6466.13,6514.96,164557841.1,141362
14/09/2018,6487.39,6584.99,6385.62,6476.63,241466662.6,198375
13/09/2018,6338.62,6535,6337.4,6487.38,260985165.2,215637
12/09/2018,6293,6360,6192.37,6338.62,197398009,165590
11/09/2018,6311.99,6404,6169.68,6294.91,208346648.8,173335
10/09/2018,6252.26,6373.98,6221,6312,204178350,165286
9/09/2018,6185.06,6441,6141.53,6250.81,233583450.1,176709
8/09/2018,6395.54,6478,6111,6185.05,241711345.4,180831
7/09/2018,6516.84,6544,6320,6395.54,250716129.9,194451
6/09/2018,6697.27,6725,6265,6516.01,390391932.2,280845
5/09/2018,7359.05,7397.3,6682,6700,449463489.1,308813
4/09/2018,7263,7410,7227.17,7359.06,258978411.3,183178
3/09/2018,7302,7338.28,7191.63,7263.02,235393601.4,173846
2/09/2018,7201.57,7345.45,7127,7302.01,288526018.7,210282
1/09/2018,7011.21,7275,7008.74,7200.01,287299347.8,217286
31/08/2018,6984.84,7089,6888,7011.21,282722730.1,203142
30/08/2018,7033.21,7063.63,6784.81,6984.84,309357226.6,230848
29/08/2018,7077,7133.81,6912.34,7031.22,304565438.5,223772
28/08/2018,6907.26,7135,6860,7076.11,338220284.3,252033
27/08/2018,6700,6940.51,6646.5,6908.64,254214730.3,205441
26/08/2018,6733.64,6775.27,6568,6700,134117930.4,130769
25/08/2018,6686.98,6789,6650.61,6733.64,129083702.5,122483
24/08/2018,6525,6725,6440.5,6681.64,251513064.5,180167
23/08/2018,6362.57,6576.99,6342.28,6525.01,259786384.6,187637
22/08/2018,6479.98,6882.54,6251.2,6360.89,512501182.2,326562
21/08/2018,6251,6500,6235.08,6480,265458342.8,180578
20/08/2018,6477.53,6530,6220,6254.84,317617945.7,237055
19/08/2018,6387.96,6541,6300,6477.53,289271954.6,190758
18/08/2018,6579.04,6620,6288,6387.96,345964004.4,276121
17/08/2018,6316,6585,6285.4,6584.49,374472431.7,296730
16/08/2018,6265.27,6480,6205.6,6311.75,307755605.2,228942
15/08/2018,6188.08,6609,6172.11,6267.16,439109005.4,329413
14/08/2018,6248.25,6250.33,5880,6188.08,303179556.4,252004
13/08/2018,6308.56,6545,6145.04,6246.35,341552293,239602
12/08/2018,6222.55,6472.3,6130,6308.33,243227298.9,190399
11/08/2018,6148.13,6488,5971,6232.35,291056267.1,236173
10/08/2018,6529.79,6575.88,6026.39,6144.01,374699380.9,289661
9/08/2018,6283.27,6622.81,6178.6,6529.79,332880900.9,248573
8/08/2018,6720.63,6721.54,6123,6285,382460776.5,305603
7/08/2018,6935,7150.46,6670,6720.06,316365882.1,247202
6/08/2018,7024.19,7160,6821,6934.82,229071781.1,177378
5/08/2018,7009.84,7089.87,6882.29,7024.19,229992627.5,148658
4/08/2018,7412.27,7494.81,6926,7009.84,262282965.5,199335
3/08/2018,7525.71,7540,7282.44,7418.78,330599837.7,226727
2/08/2018,7600.08,7709.46,7455.72,7525.71,285656680.7,175627
1/08/2018,7735.67,7750,7430,7604.58,322252070.4,208008
31/07/2018,8171.4,8180,7633,7730.93,379841367.2,239132
30/07/2018,8210.99,8273,7866,8173.92,321599782.2,206911
29/07/2018,8225.04,8294.51,8115,8211,209564023.1,144331
28/07/2018,8188.57,8246.54,8067,8225.04,214357817,144170
27/07/2018,7920,8285,7805,8188.57,350881696.8,227397
26/07/2018,8175.63,8315.69,7850.06,7920,352101207.7,235681
25/07/2018,8397.24,8491.77,8050,8175.64,398119757.8,277935
24/07/2018,7721.65,8486,7696,8397.24,487117211.7,326329
23/07/2018,7394.78,7833,7375,7721.01,320156546.6,219776
22/07/2018,7399.25,7582.4,7335.5,7394.79,225619234.8,144711
21/07/2018,7337.47,7458.47,7211,7398.78,212126417.2,164901
20/07/2018,7468.86,7700,7273,7337.53,342862693.1,251391
19/07/2018,7381.88,7576.28,7270,7466.21,305198281.1,235597
18/07/2018,7317.44,7588.08,7225.38,7381.9,440669913.2,327949
17/07/2018,6723.33,7468.99,6652.04,7317.44,364669305,276178
16/07/2018,6354.15,6747.3,6330.4,6723.35,237104112.5,201733
15/07/2018,6250.9,6395,6225.4,6353.01,145409822.7,114997
14/07/2018,6214.57,6335,6178,6251.99,110959488.2,108052
13/07/2018,6251.4,6350,6110,6214.57,164467999.8,144757
12/07/2018,6378.07,6380.28,6070,6250.57,194325733.8,150985
11/07/2018,6296.91,6406,6278.99,6378.07,182357469,151869
10/07/2018,6662.78,6681,6263,6296.91,249099760.2,189913
9/07/2018,6712.1,6802.06,6612.24,6662.12,179250573.7,147315
8/07/2018,6753.48,6780,6667.44,6712.1,165941351.8,145349
7/07/2018,6609.79,6818.16,6508.88,6756.98,158034155.2,145449
6/07/2018,6529.2,6648.54,6425,6609.78,192230903.7,193854
5/07/2018,6585.53,6712,6453.33,6529.2,230809190.3,216533
4/07/2018,6511.01,6784.92,6441.11,6586.98,156277884.3,146203
3/07/2018,6615.29,6679.35,6463.01,6513.86,254550438.1,232914
2/07/2018,6360.82,6685,6271.62,6615.29,235524330.6,242589
1/07/2018,6391.08,6441.06,6251,6356.81,175096501.5,183060
30/06/2018,6197.92,6528.99,6186.03,6390.07,241568568,230915
29/06/2018,5851.01,6300,5780,6197.92,201409363.9,212542
28/06/2018,6134.73,6173.01,5827,5853.98,185247010.9,156241
27/06/2018,6065.89,6190.43,5971,6133.73,117103011.8,99481
26/06/2018,6252,6272.54,6035,6070.78,119676555.6,113431
25/06/2018,6137.95,6350,6061.97,6252,242859915.8,218384
24/06/2018,6149.98,6259.8,5750,6136.97,284095336.1,275996
23/06/2018,6045.92,6260,6008.48,6149.98,162755765.8,170164
22/06/2018,6717.69,6733.97,5918.94,6045,327460666.9,300515
21/06/2018,6763.21,6795,6672.57,6718.84,171149859.2,159783
20/06/2018,6740,6817.23,6551.81,6761.51,175935335.7,166074
19/06/2018,6711.39,6841.74,6653,6741.21,163420093.8,160490
18/06/2018,6444.06,6794.38,6380,6712.46,208570444,180773
17/06/2018,6482.5,6589.03,6422,6449.61,129120718.8,129759
16/06/2018,6380.01,6560,6320.86,6483.98,143760033.7,140470
15/06/2018,6638.67,6666.66,6362.31,6388.9,196192096.1,184938
14/06/2018,6292.78,6720,6260,6635.98,289074808.8,256384
13/06/2018,6530,6627.6,6118.68,6292.78,295395681.7,266517
12/06/2018,6872,6890.51,6435,6530,245787800.8,224658
11/06/2018,6765,6922,6610,6872,233056682.9,203442
10/06/2018,7491.73,7491.73,6622.81,6764.99,367338754.6,471088
9/06/2018,7603.44,7683.98,7450,7491.73,147171153.4,278971
8/06/2018,7691.08,7703.5,7531,7603.44,178204158.4,321734
7/06/2018,7658.79,7765,7620,7691.08,192949056.8,244186
6/06/2018,7626.64,7699,7467.05,7658.84,207006657.8,257573
5/06/2018,7487,7679.49,7358,7625,237722147.7,236865
4/06/2018,7714.26,7760.52,7446.5,7487,244167051.2,307003
3/06/2018,7636.81,7786.69,7600,7714.26,211737376.9,349636
2/06/2018,7521.01,7697.33,7437,7640.03,203370447.7,290131
1/06/2018,7485.01,7608.55,7355.54,7521.01,211458512.1,303069
31/05/2018,7382.07,7699,7327.51,7485.01,231017579.8,274399
30/05/2018,7467.98,7569,7260.5,7375.96,237956894,242079
29/05/2018,7099,7540,7032.95,7461.29,288070643.9,237359
28/05/2018,7338.99,7437,7058.02,7099,196788994.3,233392
27/05/2018,7334,7400,7231.11,7338.99,136710618.5,198341
26/05/2018,7456.99,7620,7300,7333.96,145636226.5,212344
25/05/2018,7578.99,7649.55,7308.15,7457,199749586,239025
24/05/2018,7501.95,7730.73,7266.99,7575.01,284286378.5,253694
23/05/2018,7977.12,8031.9,7425,7501.95,331238049.6,306812
22/05/2018,8386.89,8400.18,7935.11,7977.11,194335432.4,192154
21/05/2018,8526.97,8595.31,8305,8381.24,181750674.8,184158
20/05/2018,8233.49,8609,8163.9,8526.98,167440553.7,161265
19/05/2018,8238.01,8390.8,8095.73,8233.49,141878775.4,134185
18/05/2018,8038.82,8273.21,7911.9,8239.81,189870380.9,183913
17/05/2018,8330,8464,7979,8041.46,209489039.3,310780
16/05/2018,8462,8488,8083.01,8330,257056552.4,300842
15/05/2018,8663.37,8859.99,8401.3,8462,242341031.1,360379
14/05/2018,8679.71,8879.99,8277,8663.34,320583612.2,292731
13/05/2018,8475.44,8763.36,8298,8679.71,219455683.1,215590
12/05/2018,8405.94,8646.88,8153,8465.94,337899865.9,310305
11/05/2018,9002.21,9016.8,8341,8400,418859806.5,365538
10/05/2018,9310,9395.12,8970,9002.2,231595002.6,221075
9/05/2018,9178,9390,8965,9310,235736782.3,192337
8/05/2018,9365,9475.7,9060.54,9187.56,236418155.7,189159
7/05/2018,9661.02,9689.67,9181,9365,316015961.4,230754
6/05/2018,9863.99,9970,9417.03,9659.01,267359420.3,229309
5/05/2018,9714,10020,9682,9864,246807563.5,212076
4/05/2018,9750,9830.04,9520.85,9713.99,277565997.6,210165
3/05/2018,9247.81,9844,9168.4,9750,366028365.2,282581
2/05/2018,9071.48,9268,8970.2,9247.84,238421833.8,188258
1/05/2018,9246.01,9248.99,8800.49,9071.48,368688349.6,268741
30/04/2018,9417.04,9458.64,9124.99,9246.01,325019389.2,285951
29/04/2018,9348,9570.51,9163.74,9419,357004896,311494
28/04/2018,8915.35,9427.48,8870,9348,321653866.2,257288
27/04/2018,9267.03,9395,8889,8915.35,342805674.6,268471
26/04/2018,8869.99,9307.48,8651.62,9266,385046648.1,285850
25/04/2018,9618.96,9759.82,8730,8869.99,745137763,477363
24/04/2018,8934,9731.01,8922,9619.99,431210048.1,326608
23/04/2018,8785.7,8985,8745,8934.01,229754640.6,190944
22/04/2018,8915.31,9020.67,8727.68,8787.02,261804372.9,229871
21/04/2018,8852.12,9035,8565,8915.31,358915978.1,295374
20/04/2018,8273.84,8930,8177.09,8856.98,337288580.4,289687
19/04/2018,8173.99,8296,8080,8278,222675105.8,196821
18/04/2018,7890.96,8236.43,7868,8173,217649160.1,183472
17/04/2018,8064.92,8173.7,7825.4,7885.02,258221765.6,221228
16/04/2018,8355.07,8419,7867,8064.92,295817536.5,226748
15/04/2018,8004,8429.54,7999.02,8355,230287099.6,181778
14/04/2018,7877.48,8186,7810,7999.01,252868761.3,194500
13/04/2018,7922.99,8233.39,7732,7877.41,439884522.7,351905
12/04/2018,6953.78,8012.23,6743.2,7923,485176252.5,404588
11/04/2018,6839.56,6990,6787,6953.79,165264003.4,155607
10/04/2018,6781.55,6890,6656,6843.9,151417844.3,147755
9/04/2018,7011.04,7185,6611,6782.72,234309953.8,212669
8/04/2018,6895.81,7109.13,6880,7018,149967346.7,152461
7/04/2018,6601.39,7070,6586.28,6895.8,222323863.5,178577
6/04/2018,6770,6850,6500,6601.39,182139799.8,162456
5/04/2018,6796.1,6902,6566.69,6770.76,263446941.1,238476
4/04/2018,7405.21,7427.52,6707,6796.1,297443582.7,277249
3/04/2018,7063.97,7520,7011.01,7405.21,277080072.8,248143
2/04/2018,6813.01,7125,6765,7056,224322159.4,206780
1/04/2018,6922,7049.98,6430,6813.01,297470498.8,260942
31/03/2018,6840.24,7223.36,6777,6923.91,258341534.5,240293
30/03/2018,7090.16,7292.43,6600.1,6840.23,450352009.2,400057
29/03/2018,7949.3,7975,6941.11,7090.14,405591158.6,359537
28/03/2018,7795.51,8109,7728,7949.3,209186093.2,183620
27/03/2018,8134.22,8215.94,7730,7795.51,297609656.4,266540
26/03/2018,8470.14,8514.89,7831,8134.23,358429758.9,310462
25/03/2018,8531.25,8669.85,8365.77,8470.15,247023172.3,215660
24/03/2018,8898.04,8999.95,8491,8546.86,313254829.9,270300
23/03/2018,8720,8909,8269,8898.03,340755592.5,278571
22/03/2018,8884.82,9100,8465.1,8722.9,354804129.3,276449
21/03/2018,8909.96,9177.01,8750.6,8885,358157473.4,293696
20/03/2018,8595.01,9050,8280,8909.98,387879393.5,298261
19/03/2018,8189,8705.23,8088.4,8600,462654339,360414
18/03/2018,7824.01,8317.4,7322,8189.99,458311733.5,423336
17/03/2018,8260,8348.62,7721.99,7824.8,265973111.6,292041
16/03/2018,8240.98,8611.64,7900,8260,322355002.2,255807
15/03/2018,8184.01,8430,7650,8240.98,422130717.5,400529
14/03/2018,9151.92,9333.78,7900.28,8170,426058009.8,399127
13/03/2018,9131.34,9474,8823,9150,367353984.7,342734
12/03/2018,9533.57,9888.88,8780,9131.34,395562731.9,336642
11/03/2018,8770.22,9740,8450,9533.57,403491260.9,333367
10/03/2018,9230,9490,8667.07,8770.22,341210248.4,288066
9/03/2018,9267.07,9410,8329,9227,567082901.1,462712
8/03/2018,9910,10099,9060,9271.64,394641280.6,336514
7/03/2018,10716.48,10899,9389.31,9910,514808033.5,396721
6/03/2018,11455,11455,10555.48,10716.48,323842216.6,250306
5/03/2018,11515,11710,11415.01,11454,174866951.4,164318
4/03/2018,11464.47,11565,11050.02,11515,194849579.1,168359
3/03/2018,11038.99,11544,11015.01,11464.48,241749497.9,190444
2/03/2018,10923.36,11200,10770,11039,262936307,211691
1/03/2018,10325.64,11060.41,10240,10920,268172535.4,230428
28/02/2018,10584.33,11098,10300,10326.76,327914696.1,277886
27/02/2018,10321,10870,10121,10569.04,324295371.1,240542
26/02/2018,9590,10444.32,9350,10324,347559259.7,285276
25/02/2018,9694.51,9847,9274.8,9590,271286599.1,233567
24/02/2018,10131.04,10496.97,9352,9694.51,405618586.6,337918
23/02/2018,9815.55,10435,9570.19,10131.04,571800753.5,467480
22/02/2018,10439.02,10933.44,9679,9811.04,682006373.9,506273
21/02/2018,11195.07,11304.03,10200,10437.6,731537130.5,542340
20/02/2018,11147.11,11786.01,11100.59,11200.99,551573232.2,432197
19/02/2018,10375.01,11250,10270.33,11153,443766562.7,366882
18/02/2018,11039.55,11274,10080,10383.43,649423311.3,537534
17/02/2018,10156.07,11075.07,10050,11039.55,446012696.2,413585
16/02/2018,10000.89,10323.37,9666,10159.98,381103299.2,405310
15/02/2018,9449.98,10219.5,9301.5,10000.09,512388484.7,608349
14/02/2018,8535.17,9489.6,8533,9449.99,370126692.7,514897
13/02/2018,8903,8950,8351,8539.9,305165143.7,401893
12/02/2018,8063.82,8989,8053,8903,362440827,477660
11/02/2018,8533.99,8549,7726.53,8063.88,366966437.2,524626
10/02/2018,8683.93,9065.78,8120,8533.98,423411421.9,537578
9/02/2018,7789.9,8738,7789.9,8683.92,173348469.8,273091
8/02/2018,7599,7844,7572.09,7784.02,11770168.04,12417
7/02/2018,7655.02,8476,7150.01,7599,477935038.8,514893
6/02/2018,6939.63,7878,6000.01,7652.14,684364276.4,785996
5/02/2018,8179.99,8382.8,6625,6939.99,471166218.7,533510
4/02/2018,9199.96,9368,7930,8184.81,274912288.4,356134
3/02/2018,8873.03,9473.01,8229,9199.96,256834729.1,327519
2/02/2018,9224.52,9250,8010.02,8873.03,434236483.7,453411
1/02/2018,10285.1,10335,8750.99,9224.52,317636346,316020
31/01/2018,10230,10425.85,9700,10285.1,181644207.1,201422
30/01/2018,11250.11,11308.42,9900,10237.51,268978329.5,259212
29/01/2018,11879.95,11975.02,11139.55,11251,162110154.9,169199
28/01/2018,11499.98,12244,11408,11879.95,200211582.9,206247
27/01/2018,11089,11650,10842.69,11491,212663199.5,207478
26/01/2018,11184.7,11643,10311.15,11089,360482470.2,314720
25/01/2018,11349.96,11794.05,10950.21,11175.27,236081365,221040
24/01/2018,10799.14,11570.48,10500,11349.99,299470607.4,293429
23/01/2018,10760.05,11399,9905,10799.18,399419413.2,355286
22/01/2018,11530,11926.35,9900.24,10760.05,475716514.2,363264
21/01/2018,12799.8,12799.8,10965,11530,485289230.8,360207
20/01/2018,11474.98,13099,11412.45,12799.94,358561107.8,251647
19/01/2018,10960,11795,10360,11474.98,382773499.2,273271
18/01/2018,10972.59,11878.82,10435.33,10961.97,541289614.1,393112
17/01/2018,10899.99,11680.99,9037.94,10988.79,744154180.1,517293
16/01/2018,13500,13542.93,9035,10900,722150828.1,418243
15/01/2018,13477.98,14249.99,13147.79,13539.93,200614554.5,145362
14/01/2018,14210,14339.5,12569.2,13474.99,226525305.1,152364
13/01/2018,13749.95,14580,13706.15,14210,173086488.5,123639
12/01/2018,13238.76,14109.78,12500,13740.01,222516076.3,134452
11/01/2018,14940,14968.68,11400,13238.78,446587594.7,239416
10/01/2018,14401,14955.66,13131.31,14907.09,244011366.8,161476
9/01/2018,14902.54,15500,14011.05,14400,210630187.5,156656
8/01/2018,16218.85,16322.3,12812,14902.54,396569997.2,208642
7/01/2018,17069.79,17099.96,15610,16150.03,206194706.4,120269
6/01/2018,16960.39,17143.13,16011.21,17069.79,309216921,158242
5/01/2018,15059.56,17176.24,14600,16960.39,369321956.5,192969
4/01/2018,14919.51,15280,13918.04,15059.54,312781583.8,170310
3/01/2018,14690,15307.56,14150,14919.51,236116868.3,162787
2/01/2018,13382.16,15473.49,12890.02,14675.11,279717107.4,177728
1/01/2018,13715.65,13818.55,12750,13380,114799747.4,105595
31/12/2017,12345.1,14050.11,12149.98,13716.36,155283285.4,138893
30/12/2017,14378.99,14398.85,11750,12440.01,247803953.8,190204
29/12/2017,14199.14,14981,13850,14378.9,260911629.2,142100
28/12/2017,15459.97,15539.99,13150,14182.11,303401228,178032
27/12/2017,15709.98,16498.05,14200.15,15459.99,231229932.5,142202
26/12/2017,13699.34,16050,13533,15689.01,224843731.9,133133
25/12/2017,13500,14300,12708,13699.34,213139657.6,116416
24/12/2017,13300,13819.99,11640,13500,365709589.6,173557
23/12/2017,13326.61,14950,12978.18,13300,184759685.3,135005
22/12/2017,15514.03,15699.34,10961,13326.61,477509934.7,243261
21/12/2017,16480.52,17309.5,14022,15492.64,320176825.3,117731
20/12/2017,17295.2,17720.35,14777.66,16488.98,221193892.5,129762
19/12/2017,18856.25,18950,16300,17295.2,232790625.9,116569
18/12/2017,18860.04,19300,17029.98,18856.25,196339245.7,91956
18/12/2017,18860.02,19300,17029.98,18856.25,190057336.9,NULL
17/12/2017,19102.66,19798.68,18510,18860.02,172113390.5,NULL
16/12/2017,17539.83,19539,17190.01,19102.66,74736577.26,NULL
15/12/2017,16334.98,17991,16298.45,17539.83,156645098.6,NULL
14/12/2017,16033.29,16445,15450,16334.98,179714368.7,NULL
13/12/2017,16349.99,16546,14666.56,16033.29,193659309.9,NULL
12/12/2017,16587.97,16976.45,15875,16349.99,153618681.2,NULL
11/12/2017,14899.98,17470,14899.98,16587.97,189991754.6,NULL
10/12/2017,14656.07,15720.12,12368,14899.98,227450819.9,NULL
9/12/2017,15880,16269.3,12535,14656.07,202610478.6,NULL
8/12/2017,16599,17204.99,14015,15880,267790028.5,NULL
7/12/2017,13550.05,16649.96,13050,16599,106276261.2,NULL
6/12/2017,11699.99,13615.23,11665.58,13550.05,82493149.76,NULL
5/12/2017,11579,11853,11447.68,11699.99,64256817.15,NULL
4/12/2017,11165.41,11600,10802,11579,52088059.28,NULL
3/12/2017,10890.01,11825,10500,11165.41,58847089.26,NULL
2/12/2017,10782.99,11190,10620,10890.01,51343786.05,NULL
1/12/2017,9838.96,10898,9380,10782.99,61238619.44,NULL
30/11/2017,9687.88,10900,8850.8,9838.96,89443707.91,NULL
29/11/2017,9896.8,11300.03,8520,9687.88,132892125.4,NULL
28/11/2017,9650,9939,9570.5,9896.8,47842436.8,NULL
27/11/2017,9128.02,9654.28,9112.04,9650,42510408.37,NULL
26/11/2017,8700.01,9350,8604.72,9128.02,36788798.23,NULL
25/11/2017,8138,8734.78,8090,8700.01,35557462.89,NULL
24/11/2017,8019.99,8369,7850,8138,35190695.02,NULL
23/11/2017,8205.92,8260,8000,8019.99,33078791.97,NULL
22/11/2017,8119.51,8322.68,8091.09,8205.92,28909672.15,NULL
21/11/2017,8212,8400,7801,8119.51,36459262.83,NULL
20/11/2017,8038,8319.99,7954,8212,31325904.01,NULL
19/11/2017,7761.94,8123.15,7650.33,8038,30155811.14,NULL
18/11/2017,7699.19,7819.99,7422,7761.94,30018085.64,NULL
17/11/2017,7864.5,7989,7451,7699.19,30331551.17,NULL
16/11/2017,7240.06,7940,7076,7864.5,17218742.72,NULL
15/11/2017,6574.99,7298,6574.99,7240.06,12209260.29,NULL
14/11/2017,6465.99,6684.98,6311.07,6574.99,8002218.02,NULL
13/11/2017,5811.03,6697.47,5699.99,6465.99,16021297.87,NULL
12/11/2017,6245.05,6630,5325.01,5811.03,29032268.06,NULL
11/11/2017,6506.98,6797.98,6100,6245.05,17244601.14,NULL
10/11/2017,7079.99,7279.91,6255.01,6506.98,21622898.73,NULL
9/11/2017,7303,7392,7015,7079.99,13654254.41,NULL
8/11/2017,7064.04,7770,6651,7303,19801967.39,NULL
7/11/2017,6960.12,7198.49,6901,7064.04,10043061.88,NULL
6/11/2017,7345.01,7401,6906,6960.12,12518224.29,NULL
5/11/2017,7357.09,7590.25,7279.02,7345.01,8887109.79,NULL
4/11/2017,7115.04,7480.99,6901,7357.09,9967485.56,NULL
3/11/2017,7019.98,7346.34,6923,7115.04,13371961.76,NULL
2/11/2017,6753.98,7300,6685.1,7019.98,17065694.69,NULL
1/11/2017,6463,6774.67,6338.02,6753.98,10848260.96,NULL
31/10/2017,6120.5,6498.01,6100,6463,9405855.26,NULL
30/10/2017,6169.98,6248.68,6030,6120.5,8989412.91,NULL
29/10/2017,5719.64,6189.88,5648.01,6169.98,10494670.52,NULL
28/10/2017,5768.83,5850.02,5630.03,5719.64,7265286.61,NULL
27/10/2017,5861.77,5980,5649.24,5768.83,8110889.65,NULL
26/10/2017,5689.99,5939.99,5650,5861.77,11340558.63,NULL
25/10/2017,5477.03,5704.96,5286.98,5689.99,12398533.97,NULL
24/10/2017,5915.93,5925,5450,5477.03,14426687.47,NULL
23/10/2017,5950.02,6080,5621.03,5915.93,10468709.39,NULL
22/10/2017,6024.97,6060,5720.03,5950.02,7951487.14,NULL
21/10/2017,6010.01,6171,5850.03,6024.97,10031910.73,NULL
20/10/2017,5683.9,6110,5600,6010.01,11235714.66,NULL
19/10/2017,5512.06,5710,5490.26,5683.9,10537781.67,NULL
18/10/2017,5595,5596,5037.95,5512.06,12337122.76,NULL
17/10/2017,5760.02,5774.98,5508.63,5595,7998644.63,NULL
16/10/2017,5709.99,5788.91,5585.19,5760.02,8628528.43,NULL
15/10/2017,5869.99,5922.3,5400.01,5709.99,7474934.37,NULL
14/10/2017,5649.98,5900,5580.01,5869.99,5507933.89,NULL
13/10/2017,5430,5846.17,5379.84,5649.98,10519034.83,NULL
12/10/2017,4821.43,5439.99,4810.16,5430,6610146,NULL
11/10/2017,4783.06,4881.61,4710,4821.43,3529503.87,NULL
10/10/2017,4786.95,4960,4680.59,4783.06,5011470.95,NULL
9/10/2017,4640,4889.98,4550,4786.95,3006465.77,NULL
8/10/2017,4423,4658,4423,4640,2282412.29,NULL
7/10/2017,4369,4479.5,4312.56,4423,1261367.6,NULL
6/10/2017,4292.43,4417,4292,4369,2193131.64,NULL
5/10/2017,4208.59,4355,4110,4292.43,3216620.42,NULL
4/10/2017,4310,4373,4142,4208.59,3639917,NULL
3/10/2017,4380,4467.33,4180.8,4310,4579122.09,NULL
2/10/2017,4378.48,4561.63,4360,4380,2811131.03,NULL
1/10/2017,4378.51,4406.52,4240.04,4378.48,3128231.71,NULL
30/09/2017,4174.69,4380,4138.1,4378.51,3025265.75,NULL
29/09/2017,4174.5,4263.86,3952.01,4174.69,6403068.39,NULL
28/09/2017,4193,4300,4101,4174.5,3510052.09,NULL
27/09/2017,3882.35,4249.94,3872.81,4193,2542872.29,NULL
26/09/2017,3920.75,3976.99,3850.05,3882.35,2047857.28,NULL
25/09/2017,3660.02,3979.87,3653.69,3920.75,2755957.53,NULL
24/09/2017,3780,3789.99,3622.76,3660.02,2439045.2,NULL
23/09/2017,3595.87,3817.19,3542.91,3780,2781158.57,NULL
22/09/2017,3609.99,3750,3505.55,3595.87,3011224.81,NULL
21/09/2017,3900,3910,3567,3609.99,3642671.89,NULL
20/09/2017,3910.04,4046.08,3820,3900,2834260.05,NULL
19/09/2017,4035.01,4089.97,3830.91,3910.04,3544361.84,NULL
18/09/2017,3699.99,4123.2,3690,4035.01,4059703.98,NULL
17/09/2017,3714.95,3748.21,3499.02,3699.99,2445321.19,NULL
16/09/2017,3700,3950,3470.66,3714.95,4739326.89,NULL
15/09/2017,3189.02,3856,2817,3700,6525220.95,NULL
14/09/2017,3944.69,3993,3165.13,3189.02,5831847.65,NULL
13/09/2017,4163.72,4165.38,3760,3944.69,3522155.98,NULL
12/09/2017,4208.47,4394.59,4040.8,4163.72,3700789.23,NULL
11/09/2017,4130.37,4334.43,4098.91,4208.47,2895733.88,NULL
10/09/2017,4258.81,4283,3801,4130.37,2653218.2,NULL
9/09/2017,4282.8,4426.62,4150.06,4258.81,2814560.35,NULL
8/09/2017,4691.61,4735.39,4028.93,4282.8,4764005.93,NULL
7/09/2017,4619.77,4788.59,4438.19,4691.61,2219664.92,NULL
6/09/2017,4366.47,4662.87,4335.26,4619.77,3500735.96,NULL
5/09/2017,4100.11,4484.99,3603,4366.47,4863148.22,NULL
4/09/2017,4509.08,4527.49,3972.51,4100.11,5550545.61,NULL
3/09/2017,4472.14,4714.76,4298.33,4509.08,3011023.5,NULL
2/09/2017,4834.91,4939.19,4286.87,4472.14,4072965.36,NULL
1/09/2017,4724.89,4885.55,4654.88,4834.91,2634056.29,NULL
31/08/2017,4555.14,4745.42,4555.14,4724.89,2548384.43,NULL
30/08/2017,4587.48,4647.51,4416.01,4555.14,3600737.68,NULL
29/08/2017,4386.69,4625.85,4313.55,4587.48,2640584.83,NULL
28/08/2017,4310.01,4399.82,4124.54,4386.69,2546618.75,NULL
27/08/2017,4337.44,4400,4285.54,4310.01,1507589.96,NULL
26/08/2017,4280.68,4367,4212.41,4337.44,967753.32,NULL
25/08/2017,4316.01,4453.91,4247.48,4280.68,2440323.79,NULL
24/08/2017,4114.01,4371.68,4085.01,4316.01,3225405.8,NULL
23/08/2017,4040,4265.8,4013.89,4114.01,4062506.52,NULL
22/08/2017,4016,4104.82,3400,4040,3648726.5,NULL
21/08/2017,4086.29,4119.62,3911.79,4016,2770592.06,NULL
20/08/2017,4139.98,4211.08,4032.62,4086.29,1915636.35,NULL
19/08/2017,4108.37,4184.69,3850,4139.98,1508239.39,NULL
18/08/2017,4285.08,4371.52,3938.77,4108.37,4994493.56,NULL
17/08/2017,4469.93,4485.39,4200.74,4285.08,2812379.11,NULL
